;Averages;StDevs;UpperBand;LowerBand;RSI;Close
2014-11-25;2035.0739990499999;22.477790546097555;2080.029580142195;1990.1184179578047;26.65866960433827;2067.030029
2014-11-26;2039.6005005000002;20.300917369875968;2080.2023352397523;1998.9986657602483;28.185645618177077;2072.830078
2014-11-28;2043.24600225;18.246579475941136;2079.7391612018823;2006.7528432981176;36.96322681762816;2067.560059
2014-12-01;2045.0154968500003;17.369473665841504;2079.7544441816835;2010.2765495183173;50.82345526576318;2053.439941
2014-12-02;2047.45249635;16.7600644540428;2080.972625258086;2013.9323674419145;50.15649262351457;2066.550049
2014-12-03;2050.56400145;15.586886982127087;2081.737775414254;2019.3902274857458;49.65009783072224;2074.330078
2014-12-04;2052.9815002499995;14.914811031529887;2082.811122313059;2023.1518781869397;48.22791587387055;2071.919922
2014-12-05;2055.18950805;14.790331912907725;2084.7701718758153;2025.6088442241844;45.548993827945175;2075.3701170000004
2014-12-08;2056.6090087999996;13.766429191597057;2084.141867183194;2029.0761504168056;52.490910065112644;2060.310059
2014-12-09;2057.6870117;13.081043375883564;2083.849098451767;2031.5249249482326;47.63444301772443;2059.820068
2014-12-10;2057.0100097500003;14.350785899270548;2085.7115815485413;2028.3084379514592;61.29292166872607;2026.140015
2014-12-11;2056.86400755;14.564947999874741;2085.9939035497496;2027.7341115502506;60.3961810897616;2035.3299559999998
2014-12-12;2055.01400755;18.67828222300471;2092.3705719960094;2017.6574431039905;63.915851577520385;2002.3299559999998
2014-12-15;2052.5045105;23.560608386653964;2099.625727273308;2005.383293726692;61.891590107194986;1989.630005
2014-12-16;2049.0755126999998;29.512768702027678;2108.101050104055;1990.0499752959445;64.05374122456303;1972.7399899999998
2014-12-17;2047.130011;30.58666240216902;2108.303335804338;1985.9566861956619;64.92721004532555;2012.890015
2014-12-18;2047.7555114500003;30.748376557848154;2109.252264565697;1986.258758334304;53.36117436419005;2061.22998
2014-12-19;2048.65050655;31.159165616253077;2110.9688377825064;1986.332175317494;45.19429809266611;2070.649902
2014-12-22;2049.4025085000003;31.712976749375844;2112.828461998752;1985.9765550012487;44.56120331905566;2078.540039
2014-12-23;2050.040509;32.26029928706634;2114.5611075741326;1985.5199104258672;48.31028120284344;2082.169922
2014-12-24;2050.7830017;32.8376287130458;2116.458259126092;1985.1077442739086;43.82322036457114;2081.8798829999996
2014-12-26;2051.5799988;33.58580780221524;2118.7516144044303;1984.4083831955695;47.759164695745675;2088.77002
2014-12-29;2052.7304992499994;34.5425088042451;2121.8155168584894;1983.6454816415091;49.3289901259424;2090.570068
2014-12-30;2054.0760070999995;35.091342818543076;2124.2586927370858;1983.8933214629133;48.09260585313739;2080.350098
2014-12-31;2053.6934997500002;34.989762772461106;2123.6730252949224;1983.713974205078;47.85505163743968;2058.899902
2015-01-02;2052.8869934;34.673527874292496;2122.2340491485847;1983.539937651415;47.569101415514446;2058.199951
2015-01-05;2050.3199950999997;35.08824953919061;2120.496494178381;1980.1434960216184;48.308212544520366;2020.5799559999998
2015-01-06;2046.6819885;36.111344240943126;2118.904676981886;1974.4593000181137;48.76560427126691;2002.609985
2015-01-07;2044.96148675;36.24733579491795;2117.456158339836;1972.466815160164;54.0637570141623;2025.9000239999998
2015-01-08;2045.077478;36.30105755853034;2117.6795931170604;1972.4753628829392;50.393803993486124;2062.139893
2015-01-09;2046.0109802000002;36.02746342677458;2118.0659070535494;1973.956053346451;49.079135331218005;2044.810059
2015-01-12;2045.6574829;36.17217435706635;2118.0018316141327;1973.3131341858675;46.454044309907395;2028.2600100000002
2015-01-13;2046.6924865499998;35.14885652722558;2116.990199604451;1976.3947734955486;45.16379240852191;2023.030029
2015-01-14;2047.7744872999997;33.598723355790625;2114.9719340115807;1980.5770405884184;44.20276425567666;2011.27002
2015-01-15;2048.7709899999995;31.485229239787202;2111.741448479574;1985.800531520425;50.159426514795484;1992.6700440000002
2015-01-16;2049.0974914500002;31.125362095179167;2111.3482156403584;1986.8467672596419;53.33558846735443;2019.4200440000002
2015-01-20;2047.1634949;31.53088520522482;2110.2252653104497;1984.1017244895502;48.766677261308224;2022.550049
2015-01-21;2045.2369995500005;31.19565219265691;2107.6283039353143;1982.8456951646867;49.87114225018656;2032.119995
2015-01-22;2044.4674927;30.51327788677044;2105.494048473541;1983.4409369264592;48.42441919101929;2063.149902
2015-01-23;2042.95;29.26887508585816;2101.4877501717165;1984.4122498282836;50.096228187983485;2051.820068
2015-01-26;2041.7105102499997;28.03226855690907;2097.775047363818;1985.6459731361815;45.08646660415537;2057.090088
2015-01-27;2038.7495117000003;25.84191071651585;2090.433333133032;1987.0656902669687;43.197779661135;2029.550049
2015-01-28;2034.3290100000002;24.00754898562931;2082.344107971259;1986.3139120287415;45.33750266212572;2002.160034
2015-01-29;2031.3740051;21.556980357264568;2074.487965814529;1988.2600443854708;47.76861923163718;2021.25
2015-01-30;2028.1785095000002;21.994332227335217;2072.1671739546705;1984.1898450453298;50.92908769407334;1994.9899899999998
2015-02-02;2026.3110107500004;20.867920197857963;2068.046851145716;1984.5751703542844;48.581386217716506;2020.8499760000002
2015-02-03;2027.7835144000005;21.472520103746636;2070.7285546074936;1984.8384741925072;47.60575876271092;2050.030029
2015-02-04;2029.7285156500002;20.824280835834525;2071.3770773216693;1988.079953978331;46.778132710084;2041.5100100000002
2015-02-05;2031.5595154500002;22.044138710341;2075.647792870682;1987.471238029318;47.88472027671914;2062.52002
2015-02-06;2031.2260193500001;21.60319540042266;2074.4324101508455;1988.0196285491547;46.35106779221214;2055.469971
2015-02-09;2031.3225159;21.67126875442164;2074.6650534088435;1987.979978391157;45.10405280954305;2046.7399899999998
2015-02-10;2033.3390198000002;23.194147546046715;2079.7273148920935;1986.9507247079068;46.56062469075833;2068.590088
2015-02-11;2035.6140198;24.33323530154625;2084.2804904030927;1986.9475491969076;44.50069985452802;2068.530029
2015-02-12;2039.4745177999998;26.31202545766701;2092.098568715334;1986.8504668846658;43.38629970029393;2088.47998
2015-02-13;2044.6905150999999;26.879232061433388;2098.4489792228665;1990.932050977133;44.36999107948638;2096.98999
2015-02-17;2048.7365173;28.8902139562533;2106.5169452125065;1990.9560893874932;43.696637083142114;2100.340088
2015-02-18;2052.5930114499997;30.323079817727642;2113.239171085455;1991.9468518145445;39.66786396755623;2099.679932
2015-02-19;2055.8595092499995;31.497614520113512;2118.8547382902266;1992.8642802097725;39.223203633953545;2097.449951
2015-02-20;2058.2170165999996;33.75559245082028;2125.7282015016403;1990.7058316983591;41.72207193834147;2110.300049
2015-02-23;2061.1090087999996;35.60569038677498;2132.3203895735496;1989.8976280264496;37.35676573656419;2109.659912
2015-02-24;2064.0285034;37.596976628800405;2139.2224566576006;1988.8345501423992;33.98473231168724;2115.47998
2015-02-25;2068.2440063000004;38.24858854392104;2144.7411833878423;1991.7468292121582;25.94420195534154;2113.860107
2015-02-26;2073.6730041;36.01569312914097;2145.704390358282;2001.641617841718;25.133318588738675;2110.73999
2015-02-27;2077.8355041000004;34.41318372844505;2146.6618715568907;2009.0091366431104;17.87115523799359;2104.5
2015-03-02;2083.9554992499993;29.42712741874787;2142.809754087495;2025.1012444125035;20.295178569869023;2117.389893
2015-03-03;2088.3020019000005;25.81372562446541;2139.9294531489313;2036.6745506510697;24.906577009378623;2107.780029
2015-03-04;2090.7270019;24.260511894617277;2139.2480256892345;2042.2059781107653;25.093926895277875;2098.530029
2015-03-05;2093.7035033500006;21.38584324573612;2136.475189841473;2050.9318168585282;26.940474408277836;2101.040039
2015-03-06;2094.14050285;20.79627107762162;2135.733045005243;2052.5479606947565;35.06225627648418;2071.26001
2015-03-09;2095.3385009000003;19.069816048790482;2133.4781329975813;2057.1988688024194;36.62722560024451;2079.429932
2015-03-10;2095.2095031;19.421349081072037;2134.052201262144;2056.3668049378557;49.11536909528787;2044.160034
2015-03-11;2093.7919982;22.289311705510567;2138.370621611021;2049.213374788979;50.091540497421924;2040.2399899999998
2015-03-12;2093.6629943;22.45010206764252;2138.563198435285;2048.7627901647147;55.02062209738775;2065.949951
2015-03-13;2091.9089904;24.180088529727545;2140.2691674594553;2043.5488133405452;56.18793652142105;2053.399902
2015-03-16;2091.11898795;24.26331032485934;2139.6456085997183;2042.592367300281;46.07109159888075;2081.189941
2015-03-17;2089.815985;24.44114504286572;2138.6982750857314;2040.9336949142687;47.38811263218953;2074.280029
2015-03-18;2089.8069884000006;24.43735592386849;2138.6817002477374;2040.9322765522636;44.37464735167418;2099.5
2015-03-19;2089.39799185;24.371068720109978;2138.14012929022;2040.65585440978;43.95767196766778;2089.27002
2015-03-20;2089.2879943;24.276544465768232;2137.8410832315362;2040.7349053684634;43.276221966303794;2108.100098
2015-03-23;2089.0259948;24.07253178379268;2137.1710583675854;2040.8809312324145;39.42784314170438;2104.419922
2015-03-24;2087.8269958;23.269365833848735;2134.3657274676975;2041.2882641323026;41.387282662684335;2091.5
2015-03-25;2085.1864929000003;23.155812308610724;2131.4981175172215;2038.8748682827788;45.70314062486911;2061.050049
2015-03-26;2082.4569885;23.20251771890103;2128.862023937802;2036.051953062198;45.527595421922285;2056.149902
2015-03-27;2080.2829895000004;23.065015169782058;2126.4130198395646;2034.1529591604362;44.1325888538253;2061.02002
2015-03-30;2078.72549435;21.420540210909305;2121.566574771819;2035.8844139281816;47.591378800671265;2086.23999
2015-03-31;2076.7309875499996;20.40592592077581;2117.5428393915513;2035.919135708448;48.99235453190522;2067.889893
2015-04-01;2074.7889831499997;20.06752532220268;2114.924033794405;2034.6539325055944;44.727097661965274;2059.689941
2015-04-02;2073.08497925;19.14695103850705;2111.378881327014;2034.7910771729858;41.11488523942238;2066.959961
2015-04-06;2073.5529846;19.214271224855924;2111.981527049712;2035.1244421502881;41.26850316936373;2080.6201170000004
2015-04-07;2073.3979919000003;19.17683558443019;2111.7516630688606;2035.04432073114;35.62127790346129;2076.330078
2015-04-08;2075.2849853;17.967044171521266;2111.2190736430425;2039.3508969569573;37.88628486895623;2081.899902
2015-04-09;2077.8319824;16.267876967293812;2110.367736334588;2045.2962284654125;41.41183652916765;2091.179932
2015-04-10;2079.6374877999997;16.872357695656586;2113.382203191313;2045.8927724086866;42.24324473732773;2102.060059
2015-04-13;2081.5889892999994;15.907497715660552;2113.4039847313206;2049.773993868678;44.55803612569817;2092.429932
2015-04-14;2082.3214966500004;16.22234395121107;2114.7661845524226;2049.8768087475783;46.147743280000284;2095.840088
2015-04-15;2083.93898935;16.973712205147482;2117.886413760295;2049.9915649397053;51.09434704116178;2106.6298829999996
2015-04-16;2084.2134888500004;17.280234816337;2118.7739584826745;2049.6530192173263;48.92374656125886;2104.98999
2015-04-17;2083.80898445;17.250301712916027;2118.309587875832;2049.308381024168;54.177458584842746;2081.179932
2015-04-20;2083.4239746499998;16.758534308596996;2116.941043267194;2049.9069060328056;55.83144443559268;2100.399902
2015-04-21;2083.0674805;16.359476804674074;2115.786434109348;2050.3485268906516;53.62453363650221;2097.290039
2015-04-22;2083.89047855;17.198529358256856;2118.2875372665135;2049.4934198334863;45.777506920217625;2107.959961
2015-04-23;2086.4844727;17.48236306936245;2121.449198838725;2051.519746561275;47.46705446690327;2112.929932
2015-04-24;2089.5614746500005;17.276792470878224;2124.115059591757;2055.007889708244;47.471713138207;2117.689941
2015-04-27;2091.95646975;16.410327979079653;2124.7771257081595;2059.1358137918405;50.56568557887104;2108.919922
2015-04-28;2093.38247075;17.1116029477685;2127.6056766455367;2059.159264854463;48.31224624412083;2114.76001
2015-04-29;2095.330481;16.25284224232238;2127.836165484645;2062.824796515355;48.112851357103374;2106.850098
2015-04-30;2096.62148445;14.164080773738096;2124.949645997476;2068.293322902524;52.01488879224712;2085.51001
2015-05-01;2098.6879883499996;12.529424155440305;2123.74683666088;2073.629140039119;54.244070597334314;2108.290039
2015-05-04;2100.381482;12.2445257152702;2124.87053343054;2075.8924305694595;52.696675217180214;2114.48999
2015-05-05;2101.03797615;11.194053132305962;2123.4260824146118;2078.649869885388;55.39700383315522;2089.459961
2015-05-06;2100.95047615;11.357173294474775;2123.6648227389496;2078.236129561051;54.424233145820125;2080.149902
2015-05-07;2100.7914795499996;11.522216573856644;2123.835912697713;2077.7470464022863;55.71015442730031;2088.0
2015-05-08;2101.4934815;12.020500889364225;2125.5344832787287;2077.4524797212716;56.854655531888284;2116.100098
2015-05-11;2102.1384888000002;11.853507688303456;2125.845504176607;2078.4314734233935;54.725919394414184;2105.330078
2015-05-12;2102.30249025;11.784267013782364;2125.8710242775646;2078.7339562224356;53.58245743748358;2099.1201170000004
2015-05-13;2101.8949951;11.76765022075663;2125.4302955415133;2078.3596946584867;53.372396209905006;2098.47998
2015-05-14;2102.7005004999996;12.518101519974504;2127.736703539949;2077.6642974600504;45.92630730454548;2121.100098
2015-05-15;2104.7780028999996;12.202414134875085;2129.18283116975;2080.373174630249;45.2192781818515;2122.72998
2015-05-18;2106.2180053499997;13.307834938089707;2132.833675226179;2079.6023354738204;49.58140573805566;2129.199951
2015-05-19;2107.7450072999995;13.965388316958629;2135.6757839339166;2079.8142306660825;46.809592132505486;2127.830078
2015-05-20;2108.6395141499997;14.540966810855435;2137.7214477717107;2079.557580528289;43.01613513816221;2125.850098
2015-05-21;2109.53402095;15.34673124043;2140.22748343086;2078.84055846914;42.60940690696264;2130.820068
2015-05-22;2109.9525268499997;15.691112123135133;2141.33475109627;2078.5703026037295;41.53610128490411;2126.060059
2015-05-26;2109.7165283;15.742869636386406;2141.2022675727726;2078.2307890272273;42.71770076910247;2104.199951
2015-05-27;2110.1525268;16.00841052726058;2142.169347854521;2078.135705745479;45.3078869796928;2123.47998
2015-05-28;2110.84952385;16.159809594775787;2143.1691430395517;2078.529904660448;40.39432982814641;2120.790039
2015-05-29;2111.943518;15.057068799995196;2142.0576555999905;2081.8293804000095;44.67490699353986;2107.389893
2015-06-01;2112.11551505;15.032766188138943;2142.181047426278;2082.049982673722;40.89297587301986;2111.72998
2015-06-02;2111.87102045;15.031879746473713;2141.9347799429474;2081.807260957052;34.606720219624094;2109.600098
2015-06-03;2113.1015257999998;14.07776918942666;2141.257064178853;2084.9459874211466;35.702987492012625;2114.070068
2015-06-04;2113.8860351000003;12.492791076405165;2138.8716172528107;2088.90045294719;38.12973613958426;2095.840088
2015-06-05;2114.127539;12.003128500563529;2138.133796001127;2090.121281998873;42.53273162800101;2092.830078
2015-06-08;2112.28653555;14.29040692646119;2140.867349402922;2083.7057216970775;43.349077040015835;2079.280029
2015-06-09;2111.02752675;15.948548397013287;2142.924623544027;2079.1304299559733;45.73247346896547;2080.149902
2015-06-10;2111.33151845;15.766543085647248;2142.864604621295;2079.7984322787056;50.90516655174952;2105.199951
2015-06-11;2111.8505248000006;15.48964377076097;2142.8298123415225;2080.8712372584787;49.91214649682573;2108.860107
2015-06-12;2110.5010252500006;15.81371333166217;2142.128451913325;2078.873598586676;48.907080571739606;2094.110107
2015-06-15;2108.5860228500005;16.556453571622182;2141.6989299932447;2075.4731157067563;47.84189646914051;2084.429932
2015-06-16;2106.94052725;16.0268048695238;2138.9941369890475;2074.886917510952;52.04318998024855;2096.290039
2015-06-17;2105.5710204;15.301675730391464;2136.174371860783;2074.967668939217;52.92890708981995;2100.439941
2015-06-18;2105.3405150000003;15.012095628864527;2135.3647062577293;2075.3163237422714;53.18191474816508;2121.23999
2015-06-19;2104.2990111000004;13.827152306916785;2131.953315713834;2076.644706486167;54.6845351437934;2109.98999
2015-06-22;2104.13851305;13.577646304901284;2131.2938056598023;2076.9832204401973;48.60318720353581;2122.850098
2015-06-23;2105.13851305;14.299714061254203;2133.7379411725083;2076.5390849274913;50.35086283539425;2124.199951
2015-06-24;2104.3935179499995;13.668036527617879;2131.7295910052353;2077.0574448947636;53.73139581129392;2108.580078
2015-06-25;2103.4695189500003;13.114693735009515;2129.6989064200193;2077.2401314799813;51.93154624065592;2102.310059
2015-06-26;2103.1745237999994;13.088197581872162;2129.350918963744;2076.998128636255;47.83373815265798;2101.48999
2015-06-29;2100.4700194499997;16.39742806954023;2133.26487558908;2067.6751633109193;57.01531116883384;2057.639893
2015-06-30;2098.1455199;18.228052497820443;2134.601624895641;2061.689414904359;57.943998491921576;2063.110107
2015-07-01;2096.3130126;18.38445220607959;2133.0819170121595;2059.5441081878407;58.28829246471585;2077.419922
2015-07-02;2095.36000965;18.8971218549577;2133.1542533599154;2057.5657659400845;57.80117279276634;2076.780029
2015-07-06;2094.1565062500003;19.81110014768618;2133.7787065453726;2054.534305954628;56.617691422366036;2068.76001
2015-07-07;2094.2595092;19.734891491449417;2133.729292182899;2054.7897262171014;52.97641358213679;2081.340088
2015-07-08;2092.5860168000004;22.25281165787908;2137.0916401157583;2048.0803934842424;61.34188800730669;2046.680054
2015-07-09;2089.8915222;23.85035831161564;2137.592238823231;2042.1908055767688;58.58592578254909;2051.310059
2015-07-10;2088.2795226999997;23.588918427677005;2135.457359555354;2041.1016858446458;60.08618749938254;2076.6201170000004
2015-07-13;2088.5540222499994;23.692056286919808;2135.938134823839;2041.16990967616;57.46695868473829;2099.600098
2015-07-14;2089.7800232;24.09835254638338;2137.976728292767;2041.5833181072333;55.176001565901025;2108.949951
2015-07-15;2090.3355163500005;24.382683333143124;2139.100883016287;2041.5701496837141;50.773075588847526;2107.399902
2015-07-16;2091.5280212500006;25.46220990958306;2142.4524410691665;2040.6036014308345;53.22203339417644;2124.290039
2015-07-17;2091.7980164000005;25.819966814036242;2143.437950028073;2040.158082771928;52.89493912866926;2126.639893
2015-07-20;2092.71251835;26.803383626574494;2146.319285603149;2039.1057510968512;55.03305780128516;2128.280029
2015-07-21;2092.5305115;26.59954919759883;2145.729609895198;2039.3314131048026;51.669621702997546;2119.209961
2015-07-22;2092.02800905;26.05922284042975;2144.1464547308597;2039.9095633691406;49.41892117808224;2114.149902
2015-07-23;2091.7065002500003;25.883334587593023;2143.4731694251864;2039.9398310748143;50.6678541721904;2102.149902
2015-07-24;2090.5734924;25.890706669958124;2142.354905739916;2038.7920790600836;54.925724792283624;2079.649902
2015-07-27;2088.88098755;26.243529281439695;2141.3680461128797;2036.3939289871207;48.29163498923067;2067.639893
2015-07-28;2090.6614929;25.19963663987044;2141.060766179741;2040.2622196202594;49.169638219430034;2093.25
2015-07-29;2092.9344909499996;24.627455627755285;2142.1894022055103;2043.6795796944891;46.75333541217793;2108.570068
2015-07-30;2094.494989;24.581401015553745;2143.657791031107;2045.3321869688923;49.221538311610864;2108.6298829999996
2015-07-31;2095.8479919499996;24.29810364024092;2144.4441992304814;2047.2517846695177;48.41800083873787;2103.840088
2015-08-03;2097.3119933999997;23.447297306894047;2144.206588013788;2050.4173987862114;46.64955313936724;2098.040039
2015-08-04;2097.9109924;23.169168464296785;2144.2493293285934;2051.5726554714065;38.50761743350525;2093.320068
2015-08-05;2100.5689941000005;19.784643006445823;2140.138280112892;2060.999708087109;39.420992338603114;2099.840088
2015-08-06;2102.1814941000002;16.619690192830408;2135.420874485661;2068.9421137143395;44.5111770483418;2083.560059
2015-08-07;2102.22899165;16.543978257471107;2135.316948164942;2069.141035135058;47.3428584367397;2077.570068
2015-08-10;2102.45798335;16.537369894531736;2135.532723139064;2069.3832435609365;48.34368490613141;2104.179932
2015-08-11;2101.2139892;16.953848834235657;2135.1216868684714;2067.3062915315286;52.62059687985662;2084.070068
2015-08-12;2100.1464965500004;17.21400221003094;2134.574500970062;2065.7184921299386;49.24567015376473;2086.050049
2015-08-13;2098.1014892499998;16.61379831251232;2131.3290858750242;2064.8738926249753;44.55025575986372;2083.389893
2015-08-14;2096.3464965499998;15.237349794177064;2126.821196138354;2065.8717969616455;44.42826679227357;2091.540039
2015-08-17;2095.0544921499995;13.367977860287686;2121.790447870575;2068.318536429424;45.970027999035615;2102.439941
2015-08-18;2093.9399901999996;12.118938355927334;2118.1778669118544;2069.7021134881447;46.08045925109488;2096.919922
2015-08-19;2092.2130004499995;11.534296265007432;2115.2815929800145;2069.1444079199846;47.25987290706668;2079.610107
2015-08-20;2088.8920043499998;16.85662309483744;2122.6052505396747;2055.178758160325;51.605540213759696;2035.72998
2015-08-21;2083.4540100000004;31.327125025383136;2146.1082600507666;2020.7997599492342;59.93563875469768;1970.890015
2015-08-24;2074.7325134;52.84924353853496;2180.4310004770696;1969.0340263229298;70.81635315560008;1893.209961
2015-08-25;2063.45051265;69.99209803206726;2203.4347087141346;1923.4663165858653;73.54317863316314;1867.609985
2015-08-26;2055.04750975;74.24899989182364;2203.545509533647;1906.5495099663526;68.9809227084756;1940.5100100000002
2015-08-27;2048.9990172999997;74.5808221646278;2198.160661629255;1899.8373729707441;53.673352814147066;1987.660034
2015-08-28;2043.25051265;74.56213651547526;2192.3747856809505;1894.1262396190496;51.281991555862064;1988.869995
2015-08-31;2036.9575134000002;75.00449563268263;2186.9665046653654;1886.948522134635;52.33556442501075;1972.180054
2015-09-01;2027.9840088;78.55807956861867;2185.1001679372375;1870.8678496627626;51.83295575733287;1913.8499760000002
2015-09-02;2020.4350036500005;78.54386333826159;2177.5227303265237;1863.3472769734772;56.53965794164832;1948.859985
2015-09-03;2013.8135009499997;78.52426884617618;2170.862038642352;1856.7649632576474;57.016102322573474;1951.130005
2015-09-04;2005.9959961;79.61801880945423;2165.2320337189085;1846.7599584810914;56.780721910177526;1921.219971
2015-09-08;1999.2575012000002;76.51344929843184;2152.284399796864;1846.2306026031365;60.71855481123309;1969.410034
2015-09-09;1992.1559997499996;74.79934230777815;2141.754684365556;1842.5573151344433;57.302251366856595;1942.040039
2015-09-10;1985.4679992499998;71.88532750958527;2129.23865426917;1841.6973442308292;56.85771309807825;1952.290039
2015-09-11;1979.3510070500001;68.22628489441138;2115.8035768388227;1842.8984372611774;56.56940325331182;1961.050049
2015-09-14;1972.4255065499997;63.07424902508689;2098.5740046001733;1846.2770084998258;52.566157747818295;1953.030029
2015-09-15;1966.2080078;55.223966971290324;2076.6559417425806;1855.7600738574192;56.91270914695616;1978.089966
2015-09-16;1961.1275146499997;46.56017085458367;2054.247856359167;1868.0071729408323;58.71913364811749;1995.310059
2015-09-17;1956.6570068499998;38.11099700093741;2032.8790008518747;1880.4350128481249;56.023702613084154;1990.199951
2015-09-18;1952.7720093;33.280308500181164;2019.3326263003623;1886.2113922996377;53.38358377380561;1958.030029
2015-09-21;1952.5760071;33.17937802161134;2018.9347631432227;1886.2172510567773;49.11587715279387;1966.969971
2015-09-22;1955.05250855;30.23270275913838;2015.517914068277;1894.5871030317232;48.82131249765934;1942.7399899999998
2015-09-23;1958.6100098;22.63258513464285;2003.8751800692855;1913.3448395307144;51.77602140486028;1938.7600100000002
2015-09-24;1958.1965087999997;23.052334711777554;2004.3011782235549;1912.0918393764446;53.825063723696346;1932.2399899999998
2015-09-25;1955.3805053999997;22.700996556601265;2000.7824985132022;1909.9785122867972;48.42111827334749;1931.339966
2015-09-28;1950.02550665;26.670313738705524;2003.366134127411;1896.6848791725888;52.1821435678533;1881.77002
2015-09-29;1945.62100225;29.89761954600076;2005.4162413420015;1885.8257631579984;49.624518678358335;1884.089966
2015-09-30;1945.9300048999999;29.582245373997583;2005.094495647995;1886.7655141520047;55.538663075465415;1920.030029
2015-10-01;1944.6780029499998;29.978935876535942;2004.6358747030717;1884.720131196928;49.366267718813425;1923.819946
2015-10-02;1944.68950195;29.98158490826882;2004.6526717665377;1884.7263321334624;49.98604606496564;1951.359985
2015-10-05;1947.98100585;30.869786236546016;2009.720578323092;1886.241433376908;53.358425977970796;1987.050049
2015-10-06;1948.5065063499999;31.339655590838014;2011.1858175316759;1885.827195168324;49.936380592520926;1979.9200440000002
2015-10-07;1951.1960021999998;33.01860095121715;2017.2332041024342;1885.1588002975654;45.860127101225196;1995.8299559999998
2015-10-08;1954.25300295;35.835374600168734;2025.9237521503376;1882.5822537496626;44.85071968926647;2013.430054
2015-10-09;1956.9450012500001;38.30969210907883;2033.5643854681578;1880.3256170318425;46.56335431987167;2014.890015
2015-10-12;1960.16649785;40.60346771508273;2041.3734332801655;1878.9595624198346;49.85932162860605;2017.459961
2015-10-13;1961.4464966000003;41.58976447739132;2044.626025554783;1878.2669676452176;49.40107306984871;2003.689941
2015-10-14;1961.3929931500002;41.54457135667455;2044.4821358633492;1878.3038504366511;50.12222012629276;1994.2399899999998
2015-10-15;1963.07599485;43.412774696879794;2049.9015442437594;1876.2504454562404;49.22729192538273;2023.859985
2015-10-16;1966.82999265;46.11550666594625;2059.0610059818923;1874.5989793181075;46.16565821826444;2033.109985
2015-10-19;1970.1644958000002;48.476807126185705;2067.118110052372;1873.2108815476288;44.794119162423776;2033.660034
