;Averages;StDevs;UpperBand;LowerBand;RSI;Close
2019-04-01;1541.64750975;17.77210845968689;1577.1917266693738;1506.103292830626;61.61491778950847;1556.060059
2019-04-02;1540.8995055999999;16.884863082834006;1574.669231765668;1507.1297794343318;55.91400567640653;1553.319946
2019-04-03;1542.1040099999998;17.429006748460623;1576.9620234969211;1507.2459965030785;54.85065698527787;1560.910034
2019-04-04;1544.29700925;17.738761385185175;1579.7745320203703;1508.8194864796296;58.85393124843189;1567.48999
2019-04-05;1547.33101195;18.856863755371887;1585.0447394607438;1509.617284439256;62.89445066751413;1582.560059
2019-04-08;1548.8370117;20.14579703167387;1589.1286057633477;1508.5454176366522;58.21615759156765;1579.0
2019-04-09;1549.3295166;20.291227076579307;1589.9119707531586;1508.7470624468415;58.39559635453151;1559.680054
2019-04-10;1550.6130188;21.503060101818082;1593.619139003636;1507.6068985963639;59.388373600190846;1581.550049
2019-04-11;1552.0880188;22.424822427162475;1596.937663654325;1507.2383739456752;55.12556355727742;1579.140015
2019-04-12;1553.6510193;23.590463843624914;1600.8319469872497;1506.4700916127501;52.82523334623175;1584.800049
2019-04-15;1554.4130188;24.178762870822155;1602.7705445416443;1506.0554930583555;52.06514248916113;1579.170044
2019-04-16;1555.80302125;24.998862235952984;1605.800745721906;1505.805296778094;53.82946287314378;1582.790039
2019-04-17;1557.0250183499998;24.945600419262508;1606.9162191885248;1507.1338175114747;55.598928042398676;1567.599976
2019-04-18;1557.19201665;24.994679189432887;1607.1813750288657;1507.2026582711342;38.48370095830147;1565.75
2019-04-22;1559.8980164;21.888224576139066;1603.674465552278;1516.121567247722;37.03571691525918;1560.040039
2019-04-23;1563.50951545;19.552887181763978;1602.6152898135279;1524.403741086472;39.89665483620547;1585.089966
2019-04-24;1566.5075135;18.41270008341386;1603.3329136668276;1529.6821133331723;37.221502860895676;1588.130005
2019-04-25;1569.1765137500001;15.2546916523339;1599.685897054668;1538.6671304453323;39.42183686503241;1575.609985
2019-04-26;1571.91651615;13.648805461058318;1599.2141270721168;1544.6189052278833;39.81419039076603;1589.900024
2019-04-29;1574.8475159000002;12.63166642923916;1600.1108487584786;1549.5841830415218;40.362363777863884;1598.359985
2019-04-30;1576.6050109999999;12.321581902803622;1601.248174805607;1551.9618471943927;41.81988670869706;1591.209961
2019-05-01;1577.75801395;11.040295311539687;1599.8386045730795;1555.6774233269207;42.750998152324364;1576.380005
2019-05-02;1578.84501345;10.342351016516082;1599.529715483032;1558.1603114169677;42.30972377740122;1582.650024
2019-05-03;1581.17151495;12.633315625299387;1606.4381462005988;1555.9048836994014;44.64995254551977;1614.02002
2019-05-06;1582.792511;14.727247037301149;1612.2470050746024;1553.3380169253978;41.76918091915701;1614.97998
2019-05-07;1582.9580139500001;14.700959682913332;1612.3599333158268;1553.5560945841735;45.27484778310187;1582.310059
2019-05-08;1583.7225098000001;13.79645726649478;1611.3154243329898;1556.1295952670105;46.58488363904317;1574.969971
2019-05-09;1583.1480103;14.126951493404365;1611.4019132868086;1554.8941073131912;47.17489125823777;1570.060059
2019-05-10;1582.84050905;14.284836681192209;1611.4101824123845;1554.2708356876155;48.41794870565618;1572.98999
2019-05-13;1579.7505065999999;19.551765359634302;1618.8540373192684;1540.6469758807314;57.27037474016851;1523.0
2019-05-14;1577.94500735;21.205528701023955;1620.3560647520478;1535.5339499479521;57.44916048368722;1543.060059
2019-05-15;1576.2190064000001;22.173197973720438;1620.565402347441;1531.8726104525592;55.38202928290877;1548.27002
2019-05-16;1575.7010071;22.50369837701951;1620.708403854039;1530.693610345961;59.37131940266392;1557.23999
2019-05-17;1574.2015075999998;24.141254387089827;1622.4840163741794;1525.9189988258202;62.05271230516626;1535.76001
2019-05-20;1572.4475036999997;26.39363482804576;1625.2347733560912;1519.6602340439083;64.07194987140518;1524.959961
2019-05-21;1570.4555053999998;26.888039249772582;1624.2315838995448;1516.6794269004547;62.59138780886524;1545.25
2019-05-22;1567.6305054;27.883012640644903;1623.3965306812897;1511.8644801187102;62.80288903202019;1531.630005
2019-05-23;1563.9190064;31.474080979411475;1626.867168358823;1500.970844441177;65.29169135443213;1501.380005
2019-05-24;1560.1295044499998;32.7192656374172;1625.568035724834;1494.6909731751655;62.11961988882772;1514.109985
2019-05-28;1555.4125061999998;33.70316218612161;1622.818830572243;1488.0061818277566;62.53121695280091;1504.02002
2019-05-29;1550.3495056999998;35.59521594661085;1621.5399375932216;1479.159073806778;62.53777959128712;1489.949951
2019-05-30;1545.8070069;37.82554158399338;1621.4580900679869;1470.1559237320132;59.23493512275998;1485.530029
2019-05-31;1539.9490051999999;40.7765102290043;1621.5020256580085;1458.3959847419912;65.6522580089879;1465.48999
2019-06-03;1532.7470031999999;39.711806901621706;1612.1706170032433;1453.3233893967565;61.29082823100788;1469.97998
2019-06-04;1527.42600715;34.958629954414725;1597.3432670588295;1457.5087472411706;61.80339810877074;1508.560059
2019-06-05;1523.65000615;32.725678570809336;1589.1013632916188;1458.1986490083814;61.125395814582895;1506.790039
2019-06-06;1519.8660095499997;30.797921428876943;1581.4618524077537;1458.2701666922458;61.493087649362735;1499.290039
2019-06-07;1517.08250735;28.4487660898091;1573.9800395296181;1460.184975170382;51.76419808200188;1514.390015
2019-06-10;1514.6110108;25.310139120628584;1565.2312890412572;1463.9907325587428;46.42019646073771;1523.560059
2019-06-11;1514.41651005;25.25717065667265;1564.9308513633453;1463.9021687366546;45.81200340997445;1519.109985
2019-06-12;1513.2530090500002;24.389294402312604;1562.0315978546255;1464.4744202453749;44.88019577178713;1519.790039
2019-06-13;1512.6295105000002;23.59339659312403;1559.8163036862481;1465.4427173137522;46.785228262972666;1535.800049
2019-06-14;1510.892511;21.303949756964364;1553.5004105139287;1468.2846114860713;45.325560970551955;1522.5
2019-06-17;1510.7420104999999;21.1289419125796;1552.9998943251592;1468.4841266748406;45.28300793291133;1532.75
2019-06-18;1512.0055114499999;22.719609506417186;1557.4447304628343;1466.5662924371654;47.454999505812346;1550.22998
2019-06-19;1512.5220092499999;23.614929784376276;1559.7518688187524;1465.2921496812473;46.37451579419106;1555.579956
2019-06-20;1514.1150084999997;25.93260485184804;1565.9802182036958;1462.2497987963036;42.599467148584026;1563.48999
2019-06-21;1516.5275084999998;26.911386194117437;1570.3502808882347;1462.704736111765;43.66044267382997;1549.630005
2019-06-24;1517.32600705;27.0723240360743;1571.4706551221486;1463.1813589778515;46.05887925056814;1530.079956
2019-06-25;1518.1770080000001;26.898996787380625;1571.9750015747613;1464.379014425239;44.70110323679488;1521.040039
2019-06-26;1519.7740112;26.070325765500787;1571.9146627310015;1467.6333596689983;47.44261544263999;1521.890015
2019-06-27;1522.8250122000002;25.41415847222965;1573.6533291444596;1471.9966952555408;46.429033276890756;1546.550049
2019-06-28;1527.8790099999999;23.381466067023712;1574.6419421340472;1481.1160778659525;42.843273998183754;1566.569946
2019-07-01;1532.7085083;20.603239308988332;1573.9149869179766;1491.5020296820232;44.89236400820172;1566.569946
2019-07-02;1535.3075073;20.675088635863904;1576.6576845717277;1493.9573300282723;46.31658172586965;1560.540039
2019-07-03;1538.5740050999998;21.08908373990876;1580.7521725798174;1496.3958376201822;45.105405767024685;1572.119995
2019-07-05;1542.3905029;20.50430233770676;1583.3991075754136;1501.3818982245864;45.90003632422847;1575.619995
2019-07-08;1544.7405029;19.807768292908726;1584.3560394858173;1505.1249663141825;46.915142822371315;1561.390015
2019-07-09;1546.6919982499999;19.53193263580306;1585.755863521606;1507.6281329783938;50.45183541405565;1562.589966
2019-07-10;1548.98900145;18.805314976163437;1586.5996314023268;1511.378371497673;50.34693047597422;1565.050049
2019-07-11;1550.8955017;17.58235779127837;1586.0602172825568;1515.7307861174434;50.502930200242226;1557.920044
2019-07-12;1552.6054992499999;17.699649320294544;1588.0047978905889;1517.2062006094109;51.22049391676861;1570.0
2019-07-15;1554.5714965500001;16.308758014139375;1587.1890125782788;1521.9539805217214;50.84076072547567;1561.819946
2019-07-16;1556.0339965500002;15.54240887334147;1587.1188142966832;1524.9491788033172;52.352184495168274;1562.0
2019-07-17;1556.0614990000001;15.532081294338756;1587.1256615886778;1524.9973364113225;51.66929897984168;1550.780029
2019-07-18;1556.0635009500002;15.532018541184193;1587.1275380323686;1524.9994638676317;54.06315132241206;1555.619995
2019-07-19;1555.28400265;15.53089563218638;1586.3457939143727;1524.2222113856274;52.29429682086628;1547.900024
2019-07-22;1555.0415038500003;15.661140852563967;1586.3637855551283;1523.7192221448722;46.71593656829648;1544.780029
2019-07-23;1556.2855041;14.520642962786425;1585.3267900255728;1527.2442181744273;47.03397878372492;1554.959961
2019-07-24;1559.25450435;12.9168725345064;1585.0882494190128;1533.420759280987;44.33646932902489;1580.420044
2019-07-25;1561.23250115;9.460532476867845;1580.1535661037356;1542.3114361962644;53.8360396628164;1561.449951
2019-07-26;1562.8534972500001;9.588981309678383;1582.031459869357;1543.6755346306434;51.942569288251356;1578.969971
2019-07-29;1562.9765014;9.654716985464459;1582.2859353709289;1543.667067429071;54.956242423682994;1569.030029
2019-07-30;1563.9280029;10.886639078566446;1585.7012810571327;1542.154724742867;53.28779392625791;1585.599976
2019-07-31;1564.6315002000001;11.10852581836251;1586.8485518367252;1542.414448563275;54.356859376086845;1574.609985
2019-08-01;1563.5635009500002;11.374291902370665;1586.3120847547416;1540.8149171452587;55.74147094147011;1550.76001
2019-08-02;1561.4655029;12.812292986409458;1587.090088872819;1535.840916927181;56.40990926154794;1533.660034
2019-08-05;1557.7665038500002;20.937874365495436;1599.642252580991;1515.8907551190093;59.58568599080803;1487.410034
2019-08-06;1554.7415038499998;24.304099346460866;1603.3497025429215;1506.1333051570782;55.2953334740542;1502.089966
2019-08-07;1551.5234984499998;26.980782463137164;1605.4850633762742;1497.5619335237254;54.438567479577486;1500.689941
2019-08-08;1550.2339965;27.273686288764004;1604.781369077528;1495.686623922472;53.51901765923932;1532.130005
2019-08-09;1547.38599845;28.06355478296594;1603.513108015932;1491.258888884068;55.227474040069964;1513.040039
2019-08-12;1544.09000235;30.077876072341624;1604.2457544946833;1483.9342502053169;51.72583264587005;1495.900024
2019-08-13;1541.51900015;30.65843070772551;1602.835861565451;1480.202138734549;48.554737340307796;1510.579956
2019-08-14;1537.3559997000002;34.71865799666111;1606.7933156933225;1467.918683706678;49.2250550700141;1467.52002
2019-08-15;1532.65750115;38.291556378986414;1609.2406139079728;1456.074388392027;49.05641395870526;1461.650024
2019-08-16;1529.9445007;39.06906489415856;1608.0826304883171;1451.8063709116827;51.66489194432334;1493.640015
2019-08-19;1528.1479980499998;39.17691481856788;1606.5018276871356;1449.794168412864;47.60200299812235;1508.849976
2019-08-20;1525.3005004999998;39.195216249361344;1603.6909329987225;1446.910068001277;47.257023719477516;1498.01001
2019-08-21;1521.7719971000001;37.092049415254735;1595.9560959305095;1447.5878982694908;48.28659629219495;1509.849976
2019-08-22;1518.9994995499999;36.02722908855631;1591.0539577271124;1446.9450413728873;45.90403762601627;1506.0
2019-08-23;1513.0255005;35.46118297975177;1583.9478664595035;1442.1031345404963;50.10795084740944;1459.48999
2019-08-26;1508.3739990499998;33.790426570200744;1575.9548521904014;1440.7931459095983;50.91643483394627;1476.0
2019-08-27;1501.8960022;30.461164769335323;1562.8183317386708;1440.9736726613294;51.91709285784345;1456.040039
2019-08-28;1496.8010009999998;25.828472237880874;1548.4579454757616;1445.144056524238;52.29771122094745;1472.709961
2019-08-29;1494.09899905;22.49854405530257;1539.096087160605;1449.1019109393949;53.21667023541158;1496.719971
2019-08-30;1492.15799565;20.490856586458086;1533.1397088229162;1451.1762824770838;47.456092343466004;1494.839966
2019-09-03;1491.4014954;20.949530122896366;1533.3005556457927;1449.5024351542072;47.38431151989794;1472.280029
2019-09-04;1490.5349975999998;20.84229378077177;1532.2195851615434;1448.8504100384562;48.9086418369276;1484.76001
2019-09-05;1491.0380005499999;21.218271914922987;1533.4745443798458;1448.601456720154;51.87850316637027;1510.75
2019-09-06;1489.6900025;19.233887372297627;1528.1577772445953;1451.2222277554047;50.0956395316183;1505.170044
2019-09-09;1490.2494995499999;20.09245884683628;1530.4344172436724;1450.0645818563273;49.055269623373924;1524.22998
2019-09-10;1492.5349976;23.137952600245477;1538.810902800491;1446.259092399509;48.44777327899135;1541.609985
2019-09-11;1495.79149785;29.515642860106297;1554.8227835702126;1436.7602121297875;43.8987106941605;1575.709961
2019-09-12;1501.1689941500003;33.60743718409933;1568.383868518199;1433.9541197818016;42.76027456776342;1575.069946
2019-09-13;1506.9934937000003;36.37815278172211;1579.7497992634444;1434.2371881365561;42.717326565569806;1578.140015
